customer code	Clientnr	Name of customer	ATT	Street	Zipcode	City	X co-ordinate network location	Y co-ordinate network location	Fixed loading time	Var. loading time per pallet	Fixed unloading time	Var. unloading time per pallet	Start first time window day 0	End first time window day 0	Start first time window day 1	End first time window day 1	Start first time window day 2	End first time window day 2	Start first time window day 3	End first time window day 3	Start first time window day 4	End first time window day 4	Start first time window day 5	End first time window day 5	Deliverydate	Latest delivery date	All depots admitted	Pallets collect	Pallets deliver	ID for obliged group delivery	Division name	Depot 1	id_cwbMasterVisit	cutOff	Kg deliver	Cubics deliver	Address_code	addresskindname	active	id_cwbVisit	id_cwbMasterVisitProduct	deliveryId	NoOfHistoricalWeeks	NoOfRealizedDeliveries	HistoricalFrequency
634352	82915D1	SPAR Sandhornøy	KJØL	VAGSOSEN	8130	GILDESKAL	14.04736274	67.12303797	5	0.02	10	0.02							12:00	15:30					20010104	20010104	0		290	TRUE	ASKO_MIDT-NORGE	741	82915	W:0 - D:2 - 09:00	422	1078	634352	DAGLIGVARE	1	96987	283826	303343	6	6	1
634352	85041D1	SPAR Sandhornøy	Norfersk	VAGSOSEN	8130	GILDESKAL	14.04736274	67.12303797	5	0.02	10	0.02			12:00	14:30									20010102	20010102	0		1	TRUE	ASKO_MIDT-NORGE	741	85041	W:0 - D:5 - 12:00			634352	DAGLIGVARE	1	96986	291162	303341	6	6	1
634352	82915D1	SPAR Sandhornøy	Norfersk	VAGSOSEN	8130	GILDESKAL	14.04736274	67.12303797	5	0.02	10	0.02							12:00	15:30					20010104	20010104	0		1	TRUE	ASKO_MIDT-NORGE	741	82915	W:0 - D:1 - 12:00			634352	DAGLIGVARE	1	96987	283827	303343	6	6	1
634352	85041D1	SPAR Sandhornøy	TØRR	VAGSOSEN	8130	GILDESKAL	14.04736274	67.12303797	5	0.02	10	0.02			12:00	14:30									20010102	20010102	0		260	TRUE	ASKO_MIDT-NORGE	741	85041	W:0 - D:5 - 10:00	766	1820	634352	DAGLIGVARE	1	96986	291163	303341	6	6	1
634352	82915D1	SPAR Sandhornøy	TØRR	VAGSOSEN	8130	GILDESKAL	14.04736274	67.12303797	5	0.02	10	0.02							12:00	15:30					20010104	20010104	0		240	TRUE	ASKO_MIDT-NORGE	741	82915	W:0 - D:2 - 09:00	708	1939	634352	DAGLIGVARE	1	96987	283828	303343	6	6	1
634881	86273D1	JOKER VESTBYEN	BAMA	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02	11:00	14:00											20010101	20010101	0		130	TRUE	ASKO_MIDT-NORGE	741	86273	W:0 - D:4 - 21:00	400	1600	634881	DAGLIGVARE	1	99604	295222	40327	6	6	1
634881	45516D1	JOKER VESTBYEN	BAMA	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02							08:45	11:30					20010104	20010104	0		110	TRUE	ASKO_MIDT-NORGE	741	45516	W:0 - D:2 - 09:00	320	1280	634881	DAGLIGVARE	1	99605	157898	12251	6	6	1
634881	86273D1	JOKER VESTBYEN	FRYS	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02	11:00	14:00											20010101	20010101	0		70	TRUE	ASKO_MIDT-NORGE	741	86273	W:0 - D:4 - 21:00	79	285	634881	DAGLIGVARE	1	99604	295223	40327	6	6	1
634881	45516D1	JOKER VESTBYEN	FRYS	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02							08:45	11:30					20010104	20010104	0		140	TRUE	ASKO_MIDT-NORGE	741	45516	W:0 - D:2 - 09:00	330	1559	634881	DAGLIGVARE	1	99605	157899	12251	6	6	1
634881	86273D1	JOKER VESTBYEN	KJØL	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02	11:00	14:00											20010101	20010101	0		140	TRUE	ASKO_MIDT-NORGE	741	86273	W:0 - D:4 - 21:00	153	483	634881	DAGLIGVARE	1	99604	295224	40327	6	6	1
634881	45516D1	JOKER VESTBYEN	KJØL	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02							08:45	11:30					20010104	20010104	0		220	TRUE	ASKO_MIDT-NORGE	741	45516	W:0 - D:2 - 09:00	604	1426	634881	DAGLIGVARE	1	99605	157900	12251	6	6	1
634881	86273D1	JOKER VESTBYEN	Norfersk	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02	11:00	14:00											20010101	20010101	0		1	TRUE	ASKO_MIDT-NORGE	741	86273	W:0 - D:4 - 12:00			634881	DAGLIGVARE	1	99604	295225	40327	6	6	1
634881	45516D1	JOKER VESTBYEN	Norfersk	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02							08:45	11:30					20010104	20010104	0		1	TRUE	ASKO_MIDT-NORGE	741	45516	W:0 - D:1 - 12:00			634881	DAGLIGVARE	1	99605	157901	12251	6	6	1
634881	86273D1	JOKER VESTBYEN	TØRR	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02	11:00	14:00											20010101	20010101	0		170	TRUE	ASKO_MIDT-NORGE	741	86273	W:0 - D:4 - 21:00	237	813	634881	DAGLIGVARE	1	99604	295226	40327	6	6	1
634881	45516D1	JOKER VESTBYEN	TØRR	Fredensborgveien	8003	Bodø	14.36821495	67.27714984	5	0.02	10	0.02							08:45	11:30					20010104	20010104	0		360	TRUE	ASKO_MIDT-NORGE	741	45516	W:0 - D:2 - 09:00	1209	2980	634881	DAGLIGVARE	1	99605	157902	12251	6	6	1
634907	86726D1	Eurospar Bodø	BAMA	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02	06:45	09:30											20010101	20010101	0		580		ASKO_MIDT-NORGE	741	86726	W:0 - D:4 - 21:00	2103	8413	634907	DAGLIGVARE	1	100455	296456	38847	6	6	1
634907	83925D1	Eurospar Bodø	BAMA	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02			07:15	09:45									20010102	20010102	0		300		ASKO_MIDT-NORGE	741	83925	W:0 - D:5 - 10:00	1090	4360	634907	DAGLIGVARE	1	100458	287566	27825	6	6	1
634907	47619D1	Eurospar Bodø	BAMA	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02					06:30	09:15							20010103	20010103	0		480		ASKO_MIDT-NORGE	741	47619	W:0 - D:1 - 09:00	1770	7080	634907	DAGLIGVARE	1	100454	164829	14567	6	6	1
634907	47621D1	Eurospar Bodø	BAMA	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02							07:15	09:15					20010104	20010104	0		460		ASKO_MIDT-NORGE	741	47621	W:0 - D:2 - 09:00	1667	6667	634907	DAGLIGVARE	1	100456	164838	30648	6	6	1
634907	47622D1	Eurospar Bodø	BAMA	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02									07:00	09:00			20010105	20010105	0		560		ASKO_MIDT-NORGE	741	47622	W:0 - D:3 - 09:00	2047	8187	634907	DAGLIGVARE	1	100457	164843	12253	6	6	1
634907	86726D1	Eurospar Bodø	FRYS	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02	06:45	09:30											20010101	20010101	0		230		ASKO_MIDT-NORGE	741	86726	W:0 - D:4 - 21:00	626	2740	634907	DAGLIGVARE	1	100455	296457	38847	6	6	1
634907	83925D1	Eurospar Bodø	FRYS	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02			07:15	09:45									20010102	20010102	0		90		ASKO_MIDT-NORGE	741	83925	W:0 - D:5 - 10:00	173	560	634907	DAGLIGVARE	1	100458	287567	27825	6	6	1
634907	47619D1	Eurospar Bodø	FRYS	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02					06:30	09:15							20010103	20010103	0		180		ASKO_MIDT-NORGE	741	47619	W:0 - D:1 - 09:00	338	1958	634907	DAGLIGVARE	1	100454	164830	14567	6	6	1
634907	47621D1	Eurospar Bodø	FRYS	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02							07:15	09:15					20010104	20010104	0		320		ASKO_MIDT-NORGE	741	47621	W:0 - D:2 - 09:00	1097	4309	634907	DAGLIGVARE	1	100456	164839	30648	6	6	1
634907	47622D1	Eurospar Bodø	FRYS	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02									07:00	09:00			20010105	20010105	0		330		ASKO_MIDT-NORGE	741	47622	W:0 - D:3 - 09:00	817	3164	634907	DAGLIGVARE	1	100457	164844	12253	6	6	1
634907	86726D1	Eurospar Bodø	KJØL	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02	06:45	09:30											20010101	20010101	0		630		ASKO_MIDT-NORGE	741	86726	W:0 - D:4 - 21:00	2296	5850	634907	DAGLIGVARE	1	100455	296458	38847	6	6	1
634907	83925D1	Eurospar Bodø	KJØL	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02			07:15	09:45									20010102	20010102	0		390		ASKO_MIDT-NORGE	741	83925	W:0 - D:5 - 10:00	1006	2695	634907	DAGLIGVARE	1	100458	287568	27825	6	6	1
634907	47619D1	Eurospar Bodø	KJØL	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02					06:30	09:15							20010103	20010103	0		590		ASKO_MIDT-NORGE	741	47619	W:0 - D:1 - 09:00	2277	5425	634907	DAGLIGVARE	1	100454	164831	14567	6	6	1
634907	47621D1	Eurospar Bodø	KJØL	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02							07:15	09:15					20010104	20010104	0		640		ASKO_MIDT-NORGE	741	47621	W:0 - D:2 - 09:00	1974	5268	634907	DAGLIGVARE	1	100456	164840	30648	6	6	1
634907	47622D1	Eurospar Bodø	KJØL	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02									07:00	09:00			20010105	20010105	0		650		ASKO_MIDT-NORGE	741	47622	W:0 - D:3 - 09:00	2279	5269	634907	DAGLIGVARE	1	100457	164845	12253	6	6	1
634907	86726D1	Eurospar Bodø	Norfersk	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02	06:45	09:30											20010101	20010101	0		10		ASKO_MIDT-NORGE	741	86726	W:0 - D:4 - 12:00	6	21	634907	DAGLIGVARE	1	100455	296459	38847	6	6	1
634907	83925D1	Eurospar Bodø	Norfersk	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02			07:15	09:45									20010102	20010102	0		10		ASKO_MIDT-NORGE	741	83925	W:0 - D:5 - 12:00	4	12	634907	DAGLIGVARE	1	100458	287569	27825	6	6	1
634907	47619D1	Eurospar Bodø	Norfersk	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02					06:30	09:15							20010103	20010103	0		0		ASKO_MIDT-NORGE	741	47619	W:0 - D:6 - 12:00	1	4	634907	DAGLIGVARE	1	100454	164832	14567	6	6	1
634907	47621D1	Eurospar Bodø	Norfersk	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02							07:15	09:15					20010104	20010104	0		10		ASKO_MIDT-NORGE	741	47621	W:0 - D:1 - 12:00	3	11	634907	DAGLIGVARE	1	100456	164841	30648	6	6	1
634907	47622D1	Eurospar Bodø	Norfersk	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02									07:00	09:00			20010105	20010105	0		20		ASKO_MIDT-NORGE	741	47622	W:0 - D:2 - 12:00	8	26	634907	DAGLIGVARE	1	100457	164846	12253	6	6	1
634907	86726D1	Eurospar Bodø	TØRR	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02	06:45	09:30											20010101	20010101	0		920		ASKO_MIDT-NORGE	741	86726	W:0 - D:4 - 21:00	3772	9542	634907	DAGLIGVARE	1	100455	296460	38847	6	6	1
634907	83925D1	Eurospar Bodø	TØRR	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02			07:15	09:45									20010102	20010102	0		500		ASKO_MIDT-NORGE	741	83925	W:0 - D:5 - 10:00	1028	4123	634907	DAGLIGVARE	1	100458	287570	27825	6	6	1
634907	47619D1	Eurospar Bodø	TØRR	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02					06:30	09:15							20010103	20010103	0		600		ASKO_MIDT-NORGE	741	47619	W:0 - D:1 - 09:00	2854	6338	634907	DAGLIGVARE	1	100454	164833	14567	6	6	1
634907	47621D1	Eurospar Bodø	TØRR	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02							07:15	09:15					20010104	20010104	0		960		ASKO_MIDT-NORGE	741	47621	W:0 - D:2 - 09:00	3950	9336	634907	DAGLIGVARE	1	100456	164842	30648	6	6	1
634907	47622D1	Eurospar Bodø	TØRR	Plassmyrveien	8008	Bodø	14.41853685	67.2769436	5	0.02	10	0.02									07:00	09:00			20010105	20010105	0		510		ASKO_MIDT-NORGE	741	47622	W:0 - D:3 - 09:00	1217	4288	634907	DAGLIGVARE	1	100457	164847	12253	6	6	1
635979	91822D1	Joker Lierne	BAMA	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02			18:00	20:00									20010102	20010102	0		100		ASKO_MIDT-NORGE	741	91822	W:0 - D:1 - 10:00	380	1520	635979	DAGLIGVARE	1	107292	314990	316426	6	6	1
635979	91821D1	Joker Lierne	BAMA	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02							18:00	20:00					20010104	20010104	0		90		ASKO_MIDT-NORGE	741	91821	W:0 - D:3 - 10:00	340	1360	635979	DAGLIGVARE	1	107291	314985	316425	6	6	1
635979	91822D1	Joker Lierne	FRYS	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02			18:00	20:00									20010102	20010102	0		80		ASKO_MIDT-NORGE	741	91822	W:0 - D:1 - 10:00	120	462	635979	DAGLIGVARE	1	107292	314991	316426	6	6	1
635979	91821D1	Joker Lierne	FRYS	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02							18:00	20:00					20010104	20010104	0		60		ASKO_MIDT-NORGE	741	91821	W:0 - D:3 - 10:00	58	269	635979	DAGLIGVARE	1	107291	314986	316425	6	6	1
635979	91822D1	Joker Lierne	KJØL	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02			18:00	20:00									20010102	20010102	0		130		ASKO_MIDT-NORGE	741	91822	W:0 - D:1 - 10:00	267	728	635979	DAGLIGVARE	1	107292	314992	316426	6	6	1
635979	91821D1	Joker Lierne	KJØL	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02							18:00	20:00					20010104	20010104	0		60		ASKO_MIDT-NORGE	741	91821	W:0 - D:3 - 10:00	111	283	635979	DAGLIGVARE	1	107291	314987	316425	6	6	1
635979	91822D1	Joker Lierne	Norfersk	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02			18:00	20:00									20010102	20010102	0		1		ASKO_MIDT-NORGE	741	91822	W:0 - D:6 - 12:00			635979	DAGLIGVARE	1	107292	314993	316426	6	6	1
635979	91821D1	Joker Lierne	Norfersk	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02							18:00	20:00					20010104	20010104	0		1		ASKO_MIDT-NORGE	741	91821	W:0 - D:2 - 12:00			635979	DAGLIGVARE	1	107291	314988	316425	6	6	1
635979	91822D1	Joker Lierne	TØRR	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02			18:00	20:00									20010102	20010102	0		230		ASKO_MIDT-NORGE	741	91822	W:0 - D:1 - 10:00	495	1348	635979	DAGLIGVARE	1	107292	314994	316426	6	6	1
635979	91821D1	Joker Lierne	TØRR	Julesveien	7884	Jule	13.85582	64.16789	5	0.02	10	0.02							18:00	20:00					20010104	20010104	0		180		ASKO_MIDT-NORGE	741	91821	W:0 - D:3 - 10:00	345	974	635979	DAGLIGVARE	1	107291	314989	316425	6	6	1
636910	85266D1	Nærbutikken Sørarnøy	BAMA	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02			13:00	19:00									20010102	20010102	0		130		ASKO_MIDT-NORGE	741	85266	W:0 - D:5 - 10:00	450	1800	636910	DAGLIGVARE	1	97427	291909	297023	6	6	1
636910	78363D1	Nærbutikken Sørarnøy	BAMA	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02							13:00	19:00					20010104	20010104	0		140		ASKO_MIDT-NORGE	741	78363	W:0 - D:2 - 09:00	480	1920	636910	DAGLIGVARE	1	97428	267925	297024	6	6	1
636910	85266D1	Nærbutikken Sørarnøy	FRYS	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02			13:00	19:00									20010102	20010102	0		40		ASKO_MIDT-NORGE	741	85266	W:0 - D:5 - 10:00	29	107	636910	DAGLIGVARE	1	97427	291910	297023	6	6	1
636910	78363D1	Nærbutikken Sørarnøy	FRYS	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02							13:00	19:00					20010104	20010104	0		120		ASKO_MIDT-NORGE	741	78363	W:0 - D:2 - 09:00	293	1340	636910	DAGLIGVARE	1	97428	267926	297024	6	6	1
636910	85266D1	Nærbutikken Sørarnøy	KJØL	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02			13:00	19:00									20010102	20010102	0		40		ASKO_MIDT-NORGE	741	85266	W:0 - D:5 - 10:00	23	59	636910	DAGLIGVARE	1	97427	291911	297023	6	6	1
636910	78363D1	Nærbutikken Sørarnøy	KJØL	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02							13:00	19:00					20010104	20010104	0		210		ASKO_MIDT-NORGE	741	78363	W:0 - D:2 - 09:00	412	1035	636910	DAGLIGVARE	1	97428	267927	297024	6	6	1
636910	85266D1	Nærbutikken Sørarnøy	Norfersk	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02			13:00	19:00									20010102	20010102	0		1		ASKO_MIDT-NORGE	741	85266	W:0 - D:5 - 12:00			636910	DAGLIGVARE	1	97427	291912	297023	6	6	1
636910	78363D1	Nærbutikken Sørarnøy	Norfersk	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02							13:00	19:00					20010104	20010104	0		1		ASKO_MIDT-NORGE	741	78363	W:0 - D:1 - 12:00			636910	DAGLIGVARE	1	97428	267928	297024	6	6	1
636910	85266D1	Nærbutikken Sørarnøy	TØRR	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02			13:00	19:00									20010102	20010102	0		290		ASKO_MIDT-NORGE	741	85266	W:0 - D:5 - 10:00	849	2052	636910	DAGLIGVARE	1	97427	291913	297023	6	6	1
636910	78363D1	Nærbutikken Sørarnøy	TØRR	Hestøysundet	8135	Sørarnøy	13.97068418	67.13427386	5	0.02	10	0.02							13:00	19:00					20010104	20010104	0		200		ASKO_MIDT-NORGE	741	78363	W:0 - D:2 - 09:00	516	1151	636910	DAGLIGVARE	1	97428	267929	297024	6	6	1
639963	110509D1	KIWI 141 Meierikvartalet	BAMA	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02	08:30	10:30											20010101	20010101	0		280		ASKO_MIDT-NORGE	741	110509	W:0 - D:4 - 21:00	993	3973	639963	DAGLIGVARE	1	135797	369113	316771	6	6	1
639963	110510D1	KIWI 141 Meierikvartalet	BAMA	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02			12:30	14:30									20010102	20010102	0		1		ASKO_MIDT-NORGE	741	110510	W:0 - D:5 - 10:00			639963	DAGLIGVARE	1	135798	369118	316775	6	6	1
639963	92093D1	KIWI 141 Meierikvartalet	BAMA	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02					13:00	15:00							20010103	20010103	0		230		ASKO_MIDT-NORGE	741	92093	W:0 - D:1 - 09:00	813	3253	639963	DAGLIGVARE	1	135799	315856	316776	6	6	1
639963	92094D1	KIWI 141 Meierikvartalet	BAMA	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02							13:00	15:00					20010104	20010104	0		220		ASKO_MIDT-NORGE	741	92094	W:0 - D:2 - 09:00	790	3160	639963	DAGLIGVARE	1	135800	315861	316777	6	6	1
639963	110511D1	KIWI 141 Meierikvartalet	BAMA	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02									12:00	14:00			20010105	20010105	0		1		ASKO_MIDT-NORGE	741	110511	W:0 - D:3 - 09:00			639963	DAGLIGVARE	1	135801	369122	316786	6	6	1
639963	110509D1	KIWI 141 Meierikvartalet	FRYS	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02	08:30	10:30											20010101	20010101	0		1		ASKO_MIDT-NORGE	741	110509	W:0 - D:4 - 21:00			639963	DAGLIGVARE	1	135797	369114	316771	6	6	1
639963	92093D1	KIWI 141 Meierikvartalet	FRYS	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02					13:00	15:00							20010103	20010103	0		120		ASKO_MIDT-NORGE	741	92093	W:0 - D:1 - 09:00	448	1602	639963	DAGLIGVARE	1	135799	315857	316776	6	6	1
639963	92094D1	KIWI 141 Meierikvartalet	FRYS	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02							13:00	15:00					20010104	20010104	0		120		ASKO_MIDT-NORGE	741	92094	W:0 - D:2 - 09:00	202	872	639963	DAGLIGVARE	1	135800	315862	316777	6	6	1
639963	110511D1	KIWI 141 Meierikvartalet	FRYS	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02									12:00	14:00			20010105	20010105	0		50		ASKO_MIDT-NORGE	741	110511	W:0 - D:3 - 09:00	22	111	639963	DAGLIGVARE	1	135801	369123	316786	6	6	1
639963	110509D1	KIWI 141 Meierikvartalet	KJØL	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02	08:30	10:30											20010101	20010101	0		290		ASKO_MIDT-NORGE	741	110509	W:0 - D:4 - 21:00	584	1554	639963	DAGLIGVARE	1	135797	369115	316771	6	6	1
639963	110510D1	KIWI 141 Meierikvartalet	KJØL	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02			12:30	14:30									20010102	20010102	0		310		ASKO_MIDT-NORGE	741	110510	W:0 - D:5 - 10:00	715	1860	639963	DAGLIGVARE	1	135798	369119	316775	6	6	1
639963	92093D1	KIWI 141 Meierikvartalet	KJØL	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02					13:00	15:00							20010103	20010103	0		200		ASKO_MIDT-NORGE	741	92093	W:0 - D:1 - 09:00	152	475	639963	DAGLIGVARE	1	135799	315858	316776	6	6	1
639963	92094D1	KIWI 141 Meierikvartalet	KJØL	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02							13:00	15:00					20010104	20010104	0		300		ASKO_MIDT-NORGE	741	92094	W:0 - D:2 - 09:00	874	1976	639963	DAGLIGVARE	1	135800	315863	316777	6	6	1
639963	110511D1	KIWI 141 Meierikvartalet	KJØL	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02									12:00	14:00			20010105	20010105	0		1		ASKO_MIDT-NORGE	741	110511	W:0 - D:3 - 09:00			639963	DAGLIGVARE	1	135801	369124	316786	6	6	1
639963	110509D1	KIWI 141 Meierikvartalet	Norfersk	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02	08:30	10:30											20010101	20010101	0		20		ASKO_MIDT-NORGE	741	110509	W:0 - D:4 - 12:00	13	57	639963	DAGLIGVARE	1	135797	369116	316771	6	6	1
639963	110510D1	KIWI 141 Meierikvartalet	Norfersk	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02			12:30	14:30									20010102	20010102	0		30		ASKO_MIDT-NORGE	741	110510	W:0 - D:5 - 12:00	13	57	639963	DAGLIGVARE	1	135798	369120	316775	6	6	1
639963	92093D1	KIWI 141 Meierikvartalet	Norfersk	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02					13:00	15:00							20010103	20010103	0		10		ASKO_MIDT-NORGE	741	92093	W:0 - D:6 - 12:00	6	23	639963	DAGLIGVARE	1	135799	315859	316776	6	6	1
639963	92094D1	KIWI 141 Meierikvartalet	Norfersk	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02							13:00	15:00					20010104	20010104	0		20		ASKO_MIDT-NORGE	741	92094	W:0 - D:1 - 12:00	8	36	639963	DAGLIGVARE	1	135800	315864	316777	6	6	1
639963	110511D1	KIWI 141 Meierikvartalet	Norfersk	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02									12:00	14:00			20010105	20010105	0		1		ASKO_MIDT-NORGE	741	110511	W:0 - D:2 - 12:00			639963	DAGLIGVARE	1	135801	369125	316786	6	6	1
639963	110509D1	KIWI 141 Meierikvartalet	TØRR	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02	08:30	10:30											20010101	20010101	0		1		ASKO_MIDT-NORGE	741	110509	W:0 - D:4 - 21:00			639963	DAGLIGVARE	1	135797	369117	316771	6	6	1
639963	110510D1	KIWI 141 Meierikvartalet	TØRR	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02			12:30	14:30									20010102	20010102	0		250		ASKO_MIDT-NORGE	741	110510	W:0 - D:5 - 10:00	453	1267	639963	DAGLIGVARE	1	135798	369121	316775	6	6	1
639963	92093D1	KIWI 141 Meierikvartalet	TØRR	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02					13:00	15:00							20010103	20010103	0		390		ASKO_MIDT-NORGE	741	92093	W:0 - D:1 - 09:00	1295	3066	639963	DAGLIGVARE	1	135799	315860	316776	6	6	1
639963	92094D1	KIWI 141 Meierikvartalet	TØRR	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02							13:00	15:00					20010104	20010104	0		400		ASKO_MIDT-NORGE	741	92094	W:0 - D:2 - 09:00	803	3193	639963	DAGLIGVARE	1	135800	315865	316777	6	6	1
639963	110511D1	KIWI 141 Meierikvartalet	TØRR	Rådhusgata	8006	Bodø	14.38574479	67.28359688	5	0.02	10	0.02									12:00	14:00			20010105	20010105	0		360		ASKO_MIDT-NORGE	741	110511	W:0 - D:3 - 09:00	726	2573	639963	DAGLIGVARE	1	135801	369126	316786	6	6	1
643197	85657D1	JOKER HONGSAND	BAMA	Hongsandstranda	7180	Hongsand	10.15945403	64.14529404	3	0.01	5	0.03			10:00	15:00									20010102	20010102	0		100		ASKO_MIDT-NORGE	741	85657	W:0 - D:5 - 10:00	384	1547	643197	DAGLIGVARE	1	98216	293264	21461	6	6	1
643197	85658D1	JOKER HONGSAND	BAMA	Hongsandstranda	7180	Hongsand	10.15945403	64.14529404	3	0.01	5	0.03									10:00	15:00			20010105	20010105	0		50		ASKO_MIDT-NORGE	741	85658	W:0 - D:3 - 10:00	140	560	643197	DAGLIGVARE	1	98217	293269	14971	6	6	1
643197	85657D1	JOKER HONGSAND	FRYS	Hongsandstranda	7180	Hongsand	10.15945403	64.14529404	3	0.01	5	0.03			10:00	15:00									20010102	20010102	0		80		ASKO_MIDT-NORGE	741	85657	W:0 - D:5 - 10:00	151	554	643197	DAGLIGVARE	1	98216	293265	21461	6	6	1
