KUNDENUMMER,KUNDENAVN,LEVERANSE_LNR,VARESTROM,VARESTROM_LNR,UKEDAG_FRA,KLOKKESLETT_FRA,UKEDAG_TIL,KLOKKESLETT_TIL,FREKVENS,STARTUKE,BESTILLINGSFRISTDAG,BESTILLINGSFRISTTID,STOPPDAG,STOPPTID,LEVERANSE_ID,ORDREUTSENDELSEDAG,SPESIALISERT_BIL,U_LATITUDE,U_LONGITUDE
246322,Joker Brevik,2044440,SLKJOL,29,1,08:30:00,1,10:30:00,1,0,4,22:00:00,4,23:00:00,94496,4,0,59.05452654388690,9.698368592260160
246322,Joker Brevik,2044441,SLKJOL,29,3,08:30:00,3,10:30:00,1,0,1,22:00:00,1,23:00:00,94497,1,0,59.05452654388690,9.698368592260160
246322,Joker Brevik,2044439,SLKJOL,29,5,08:30:00,5,10:30:00,1,0,3,22:00:00,3,23:00:00,94498,3,0,59.05452654388690,9.698368592260160
246322,Joker Brevik,2044440,SLTORR,28,1,08:30:00,1,10:30:00,1,0,4,22:00:00,4,23:00:00,94496,4,0,59.05452654388690,9.698368592260160
246322,Joker Brevik,2044441,SLTORR,28,3,08:30:00,3,10:30:00,1,0,1,22:00:00,1,23:00:00,94497,1,0,59.05452654388690,9.698368592260160
246322,Joker Brevik,2044439,SLTORR,28,5,08:30:00,5,10:30:00,1,0,3,22:00:00,3,23:00:00,94498,3,0,59.05452654388690,9.698368592260160
246777,MENY Stavern,2044755,BAMATRANSITT,34,1,07:15:00,1,09:15:00,1,1,4,22:00:00,4,23:00:00,94738,4,1,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044753,BAMATRANSITT,34,1,14:45:00,1,16:45:00,1,0,5,16:00:00,5,17:00:00,73424,5,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044754,BAMATRANSITT,34,2,14:45:00,2,16:45:00,1,0,1,16:00:00,1,17:00:00,73425,1,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044751,BAMATRANSITT,34,3,14:45:00,3,16:45:00,1,0,2,16:00:00,2,17:00:00,73426,2,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044752,BAMATRANSITT,34,4,14:45:00,4,16:45:00,1,0,3,16:00:00,3,17:00:00,73427,3,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044750,BAMATRANSITT,34,5,14:45:00,5,16:45:00,1,0,4,16:00:00,4,17:00:00,73428,4,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044753,QTRANSITT,33,1,14:45:00,1,16:45:00,1,0,5,16:00:00,5,17:00:00,73424,5,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044754,QTRANSITT,33,2,14:45:00,2,16:45:00,1,0,1,16:00:00,1,17:00:00,73425,1,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044751,QTRANSITT,33,3,14:45:00,3,16:45:00,1,0,2,16:00:00,2,17:00:00,73426,2,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044752,QTRANSITT,33,4,14:45:00,4,16:45:00,1,0,3,16:00:00,3,17:00:00,73427,3,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044750,QTRANSITT,33,5,14:45:00,5,16:45:00,1,0,4,16:00:00,4,17:00:00,73428,4,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044753,RLFRYS,27,1,14:45:00,1,16:45:00,1,0,5,16:00:00,5,17:00:00,73424,5,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044751,RLFRYS,27,3,14:45:00,3,16:45:00,1,0,2,16:00:00,2,17:00:00,73426,2,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044750,RLFRYS,27,5,14:45:00,5,16:45:00,1,0,4,16:00:00,4,17:00:00,73428,4,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044753,RLKJOL,26,1,14:45:00,1,16:45:00,1,0,5,16:00:00,5,17:00:00,73424,5,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044754,RLKJOL,26,2,14:45:00,2,16:45:00,1,0,1,16:00:00,1,17:00:00,73425,1,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044751,RLKJOL,26,3,14:45:00,3,16:45:00,1,0,2,16:00:00,2,17:00:00,73426,2,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044752,RLKJOL,26,4,14:45:00,4,16:45:00,1,0,3,16:00:00,3,17:00:00,73427,3,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044750,RLKJOL,26,5,14:45:00,5,16:45:00,1,0,4,16:00:00,4,17:00:00,73428,4,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044753,RLTORR,25,1,14:45:00,1,16:45:00,1,0,5,16:00:00,5,17:00:00,73424,5,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044754,RLTORR,25,2,14:45:00,2,16:45:00,1,0,1,16:00:00,1,17:00:00,73425,1,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044751,RLTORR,25,3,14:45:00,3,16:45:00,1,0,2,16:00:00,2,17:00:00,73426,2,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044752,RLTORR,25,4,14:45:00,4,16:45:00,1,0,3,16:00:00,3,17:00:00,73427,3,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044750,RLTORR,25,5,14:45:00,5,16:45:00,1,0,4,16:00:00,4,17:00:00,73428,4,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044753,SENTRALPAKK,22,1,14:45:00,1,16:45:00,1,0,5,16:00:00,5,17:00:00,73424,5,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044754,SENTRALPAKK,22,2,14:45:00,2,16:45:00,1,0,1,16:00:00,1,17:00:00,73425,1,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044751,SENTRALPAKK,22,3,14:45:00,3,16:45:00,1,0,2,16:00:00,2,17:00:00,73426,2,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044752,SENTRALPAKK,22,4,14:45:00,4,16:45:00,1,0,3,16:00:00,3,17:00:00,73427,3,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044750,SENTRALPAKK,22,5,14:45:00,5,16:45:00,1,0,4,16:00:00,4,17:00:00,73428,4,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044753,SLFRYS,30,1,14:45:00,1,16:45:00,1,0,5,16:00:00,5,17:00:00,73424,5,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044751,SLFRYS,30,3,14:45:00,3,16:45:00,1,0,2,16:00:00,2,17:00:00,73426,2,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044750,SLFRYS,30,5,14:45:00,5,16:45:00,1,0,4,16:00:00,4,17:00:00,73428,4,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044753,SLKJOL,29,1,14:45:00,1,16:45:00,1,0,5,16:00:00,5,17:00:00,73424,5,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044754,SLKJOL,29,2,14:45:00,2,16:45:00,1,0,1,16:00:00,1,17:00:00,73425,1,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044751,SLKJOL,29,3,14:45:00,3,16:45:00,1,0,2,16:00:00,2,17:00:00,73426,2,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044752,SLKJOL,29,4,14:45:00,4,16:45:00,1,0,3,16:00:00,3,17:00:00,73427,3,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044750,SLKJOL,29,5,14:45:00,5,16:45:00,1,0,4,16:00:00,4,17:00:00,73428,4,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044753,SLTORR,28,1,14:45:00,1,16:45:00,1,0,5,16:00:00,5,17:00:00,73424,5,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044754,SLTORR,28,2,14:45:00,2,16:45:00,1,0,1,16:00:00,1,17:00:00,73425,1,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044751,SLTORR,28,3,14:45:00,3,16:45:00,1,0,2,16:00:00,2,17:00:00,73426,2,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044752,SLTORR,28,4,14:45:00,4,16:45:00,1,0,3,16:00:00,3,17:00:00,73427,3,0,59.00077434897540,10.034649672310500
246777,MENY Stavern,2044750,SLTORR,28,5,14:45:00,5,16:45:00,1,0,4,16:00:00,4,17:00:00,73428,4,0,59.00077434897540,10.034649672310500
249805,SPAR Siljan,2036720,BAMATRANSITT,34,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,73087,4,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036723,BAMATRANSITT,34,3,07:30:00,3,09:30:00,1,0,1,22:00:00,1,23:00:00,73089,1,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036724,BAMATRANSITT,34,5,07:30:00,5,09:30:00,1,0,3,22:00:00,3,23:00:00,73093,3,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036720,QTRANSITT,33,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,73087,4,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036723,QTRANSITT,33,3,07:30:00,3,09:30:00,1,0,1,22:00:00,1,23:00:00,73089,1,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036724,QTRANSITT,33,5,07:30:00,5,09:30:00,1,0,3,22:00:00,3,23:00:00,73093,3,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036720,RLFRYS,27,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,73087,4,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036723,RLFRYS,27,3,07:30:00,3,09:30:00,1,0,1,22:00:00,1,23:00:00,73089,1,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036724,RLFRYS,27,5,07:30:00,5,09:30:00,1,0,3,22:00:00,3,23:00:00,73093,3,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036720,RLKJOL,26,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,73087,4,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036723,RLKJOL,26,3,07:30:00,3,09:30:00,1,0,1,22:00:00,1,23:00:00,73089,1,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036724,RLKJOL,26,5,07:30:00,5,09:30:00,1,0,3,22:00:00,3,23:00:00,73093,3,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036720,RLTORR,25,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,73087,4,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036723,RLTORR,25,3,07:30:00,3,09:30:00,1,0,1,22:00:00,1,23:00:00,73089,1,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036724,RLTORR,25,5,07:30:00,5,09:30:00,1,0,3,22:00:00,3,23:00:00,73093,3,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036720,SENTRALPAKK,22,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,73087,4,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036723,SENTRALPAKK,22,3,07:30:00,3,09:30:00,1,0,1,22:00:00,1,23:00:00,73089,1,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036724,SENTRALPAKK,22,5,07:30:00,5,09:30:00,1,0,3,22:00:00,3,23:00:00,73093,3,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036720,SLFRYS,30,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,73087,4,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036723,SLFRYS,30,3,07:30:00,3,09:30:00,1,0,1,22:00:00,1,23:00:00,73089,1,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036724,SLFRYS,30,5,07:30:00,5,09:30:00,1,0,3,22:00:00,3,23:00:00,73093,3,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036720,SLKJOL,29,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,73087,4,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036723,SLKJOL,29,3,07:30:00,3,09:30:00,1,0,1,22:00:00,1,23:00:00,73089,1,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036724,SLKJOL,29,5,07:30:00,5,09:30:00,1,0,3,22:00:00,3,23:00:00,73093,3,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036720,SLTORR,28,1,07:30:00,1,09:30:00,1,0,4,22:00:00,4,23:00:00,73087,4,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036723,SLTORR,28,3,07:30:00,3,09:30:00,1,0,1,22:00:00,1,23:00:00,73089,1,0,59.2782410279011,9.727038313258200
249805,SPAR Siljan,2036724,SLTORR,28,5,07:30:00,5,09:30:00,1,0,3,22:00:00,3,23:00:00,73093,3,0,59.2782410279011,9.727038313258200
261172,MENY Åsgårdstrand,2044371,BAMATRANSITT,34,1,08:30:00,1,10:30:00,1,0,4,22:00:00,4,23:00:00,120698,4,1,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044366,BAMATRANSITT,34,1,18:00:00,1,20:00:00,1,0,5,16:00:00,5,17:00:00,77768,5,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044367,BAMATRANSITT,34,2,18:00:00,2,20:00:00,1,0,1,16:00:00,1,17:00:00,77769,1,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044368,BAMATRANSITT,34,3,18:00:00,3,20:00:00,1,0,2,16:00:00,2,17:00:00,77770,2,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044369,BAMATRANSITT,34,4,18:00:00,4,20:00:00,1,0,3,16:00:00,3,17:00:00,77771,3,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044370,BAMATRANSITT,34,5,18:00:00,5,20:00:00,1,0,4,16:00:00,4,17:00:00,77772,4,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044366,QTRANSITT,33,1,18:00:00,1,20:00:00,1,0,5,16:00:00,5,17:00:00,77768,5,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044367,QTRANSITT,33,2,18:00:00,2,20:00:00,1,0,1,16:00:00,1,17:00:00,77769,1,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044368,QTRANSITT,33,3,18:00:00,3,20:00:00,1,0,2,16:00:00,2,17:00:00,77770,2,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044369,QTRANSITT,33,4,18:00:00,4,20:00:00,1,0,3,16:00:00,3,17:00:00,77771,3,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044370,QTRANSITT,33,5,18:00:00,5,20:00:00,1,0,4,16:00:00,4,17:00:00,77772,4,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044366,RLFRYS,27,1,18:00:00,1,20:00:00,1,0,5,16:00:00,5,17:00:00,77768,5,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044368,RLFRYS,27,3,18:00:00,3,20:00:00,1,0,2,16:00:00,2,17:00:00,77770,2,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044369,RLFRYS,27,4,18:00:00,4,20:00:00,1,0,3,16:00:00,3,17:00:00,77771,3,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044366,RLKJOL,26,1,18:00:00,1,20:00:00,1,0,5,16:00:00,5,17:00:00,77768,5,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044367,RLKJOL,26,2,18:00:00,2,20:00:00,1,0,1,16:00:00,1,17:00:00,77769,1,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044368,RLKJOL,26,3,18:00:00,3,20:00:00,1,0,2,16:00:00,2,17:00:00,77770,2,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044369,RLKJOL,26,4,18:00:00,4,20:00:00,1,0,3,16:00:00,3,17:00:00,77771,3,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044370,RLKJOL,26,5,18:00:00,5,20:00:00,1,0,4,16:00:00,4,17:00:00,77772,4,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044366,RLTORR,25,1,18:00:00,1,20:00:00,1,0,5,16:00:00,5,17:00:00,77768,5,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044367,RLTORR,25,2,18:00:00,2,20:00:00,1,0,1,16:00:00,1,17:00:00,77769,1,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044368,RLTORR,25,3,18:00:00,3,20:00:00,1,0,2,16:00:00,2,17:00:00,77770,2,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044369,RLTORR,25,4,18:00:00,4,20:00:00,1,0,3,16:00:00,3,17:00:00,77771,3,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044370,RLTORR,25,5,18:00:00,5,20:00:00,1,0,4,16:00:00,4,17:00:00,77772,4,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044366,SENTRALPAKK,22,1,18:00:00,1,20:00:00,1,0,5,16:00:00,5,17:00:00,77768,5,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044367,SENTRALPAKK,22,2,18:00:00,2,20:00:00,1,0,1,16:00:00,1,17:00:00,77769,1,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044368,SENTRALPAKK,22,3,18:00:00,3,20:00:00,1,0,2,16:00:00,2,17:00:00,77770,2,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044369,SENTRALPAKK,22,4,18:00:00,4,20:00:00,1,0,3,16:00:00,3,17:00:00,77771,3,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044370,SENTRALPAKK,22,5,18:00:00,5,20:00:00,1,0,4,16:00:00,4,17:00:00,77772,4,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044366,SLFRYS,30,1,18:00:00,1,20:00:00,1,0,5,16:00:00,5,17:00:00,77768,5,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044368,SLFRYS,30,3,18:00:00,3,20:00:00,1,0,2,16:00:00,2,17:00:00,77770,2,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044369,SLFRYS,30,4,18:00:00,4,20:00:00,1,0,3,16:00:00,3,17:00:00,77771,3,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044366,SLKJOL,29,1,18:00:00,1,20:00:00,1,0,5,16:00:00,5,17:00:00,77768,5,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044367,SLKJOL,29,2,18:00:00,2,20:00:00,1,0,1,16:00:00,1,17:00:00,77769,1,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044368,SLKJOL,29,3,18:00:00,3,20:00:00,1,0,2,16:00:00,2,17:00:00,77770,2,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044369,SLKJOL,29,4,18:00:00,4,20:00:00,1,0,3,16:00:00,3,17:00:00,77771,3,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044370,SLKJOL,29,5,18:00:00,5,20:00:00,1,0,4,16:00:00,4,17:00:00,77772,4,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044366,SLTORR,28,1,18:00:00,1,20:00:00,1,0,5,16:00:00,5,17:00:00,77768,5,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044367,SLTORR,28,2,18:00:00,2,20:00:00,1,0,1,16:00:00,1,17:00:00,77769,1,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044368,SLTORR,28,3,18:00:00,3,20:00:00,1,0,2,16:00:00,2,17:00:00,77770,2,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044369,SLTORR,28,4,18:00:00,4,20:00:00,1,0,3,16:00:00,3,17:00:00,77771,3,0,59.349621013268900,10.459487000468500
261172,MENY Åsgårdstrand,2044370,SLTORR,28,5,18:00:00,5,20:00:00,1,0,4,16:00:00,4,17:00:00,77772,4,0,59.349621013268900,10.459487000468500
262246,MENY Stokke,2044706,BAMATRANSITT,34,1,07:45:00,1,09:45:00,1,0,4,22:00:00,4,23:00:00,73170,4,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044705,BAMATRANSITT,34,2,07:45:00,2,09:45:00,1,0,7,22:00:00,7,23:00:00,73171,7,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044704,BAMATRANSITT,34,3,07:45:00,3,09:45:00,1,0,1,22:00:00,1,23:00:00,73172,1,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044707,BAMATRANSITT,34,4,07:45:00,4,09:45:00,1,0,2,22:00:00,2,23:00:00,73173,2,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044703,BAMATRANSITT,34,5,07:45:00,5,09:45:00,1,0,3,22:00:00,3,23:00:00,73174,3,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044708,BAMATRANSITT,34,6,09:00:00,6,11:00:00,1,0,4,19:00:00,4,20:00:00,73175,4,1,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044706,QTRANSITT,33,1,07:45:00,1,09:45:00,1,0,4,22:00:00,4,23:00:00,73170,4,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044705,QTRANSITT,33,2,07:45:00,2,09:45:00,1,0,7,22:00:00,7,23:00:00,73171,7,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044704,QTRANSITT,33,3,07:45:00,3,09:45:00,1,0,1,22:00:00,1,23:00:00,73172,1,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044707,QTRANSITT,33,4,07:45:00,4,09:45:00,1,0,2,22:00:00,2,23:00:00,73173,2,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044703,QTRANSITT,33,5,07:45:00,5,09:45:00,1,0,3,22:00:00,3,23:00:00,73174,3,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044705,RLFRYS,27,2,07:45:00,2,09:45:00,1,0,7,22:00:00,7,23:00:00,73171,7,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044707,RLFRYS,27,4,07:45:00,4,09:45:00,1,0,2,22:00:00,2,23:00:00,73173,2,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044703,RLFRYS,27,5,07:45:00,5,09:45:00,1,0,3,22:00:00,3,23:00:00,73174,3,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044706,RLKJOL,26,1,07:45:00,1,09:45:00,1,0,4,22:00:00,4,23:00:00,73170,4,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044705,RLKJOL,26,2,07:45:00,2,09:45:00,1,0,7,22:00:00,7,23:00:00,73171,7,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044704,RLKJOL,26,3,07:45:00,3,09:45:00,1,0,1,22:00:00,1,23:00:00,73172,1,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044707,RLKJOL,26,4,07:45:00,4,09:45:00,1,0,2,22:00:00,2,23:00:00,73173,2,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044703,RLKJOL,26,5,07:45:00,5,09:45:00,1,0,3,22:00:00,3,23:00:00,73174,3,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044706,RLTORR,25,1,07:45:00,1,09:45:00,1,0,4,22:00:00,4,23:00:00,73170,4,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044705,RLTORR,25,2,07:45:00,2,09:45:00,1,0,7,22:00:00,7,23:00:00,73171,7,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044704,RLTORR,25,3,07:45:00,3,09:45:00,1,0,1,22:00:00,1,23:00:00,73172,1,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044707,RLTORR,25,4,07:45:00,4,09:45:00,1,0,2,22:00:00,2,23:00:00,73173,2,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044703,RLTORR,25,5,07:45:00,5,09:45:00,1,0,3,22:00:00,3,23:00:00,73174,3,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044706,SENTRALPAKK,22,1,07:45:00,1,09:45:00,1,0,4,22:00:00,4,23:00:00,73170,4,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044705,SENTRALPAKK,22,2,07:45:00,2,09:45:00,1,0,7,22:00:00,7,23:00:00,73171,7,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044704,SENTRALPAKK,22,3,07:45:00,3,09:45:00,1,0,1,22:00:00,1,23:00:00,73172,1,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044707,SENTRALPAKK,22,4,07:45:00,4,09:45:00,1,0,2,22:00:00,2,23:00:00,73173,2,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044703,SENTRALPAKK,22,5,07:45:00,5,09:45:00,1,0,3,22:00:00,3,23:00:00,73174,3,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044705,SLFRYS,30,2,07:45:00,2,09:45:00,1,0,7,22:00:00,7,23:00:00,73171,7,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044707,SLFRYS,30,4,07:45:00,4,09:45:00,1,0,2,22:00:00,2,23:00:00,73173,2,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044703,SLFRYS,30,5,07:45:00,5,09:45:00,1,0,3,22:00:00,3,23:00:00,73174,3,0,59.222502436079200,10.307646470236800
262246,MENY Stokke,2044706,SLKJOL,29,1,07:45:00,1,09:45:00,1,0,4,22:00:00,4,23:00:00,73170,4,0,59.222502436079200,10.307646470236800
