KUNDENUMMER	KUNDENAVN	VARESTROM	Produktnavn	Atributt	Frekv eks Bama	Frekvens varestrøm	Min Frekvens	Maks Frekvens	PROGNOSE_FP	PROGNOSE_DP	PROGNOSE_M3
583740	MENY Herkules	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	4155	417	2.15
584508	Kiwi 428 Kalstad	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	759	60	1.16
584508	Kiwi 428 Kalstad	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1624	170	3.23
584508	Kiwi 428 Kalstad	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1682	169	1.95
584508	Kiwi 428 Kalstad	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	221	20	0.4
584508	Kiwi 428 Kalstad	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1922	170	1.85
584508	Kiwi 428 Kalstad	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2703	249	3.52
584508	Kiwi 428 Kalstad	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	681	94	2.68
584508	Kiwi 428 Kalstad	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1738	140	2.88
584508	Kiwi 428 Kalstad	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1974	163	2.46
584508	Kiwi 428 Kalstad	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1017	13	2.57
584508	Kiwi 428 Kalstad	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	129	27	0.26
584508	Kiwi 428 Kalstad	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	44	1	0.06
584508	Kiwi 428 Kalstad	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3486	403	5.29
584508	Kiwi 428 Kalstad	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2368	233	0.71
603852	MENY GS	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	637	48	1.01
603852	MENY GS	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2048	211	4.35
603852	MENY GS	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1823	190	1.79
603852	MENY GS	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	564	12	1.32
603852	MENY GS	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	487	41	1.33
603852	MENY GS	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3736	352	5.48
603852	MENY GS	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	4531	350	5.7
603852	MENY GS	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1508	153	2.43
603852	MENY GS	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	266	41	2.22
603852	MENY GS	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	20	2	0.01
603852	MENY GS	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	57	11	0.09
603852	MENY GS	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	45	0	0.09
603852	MENY GS	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	4814	547	6.37
603852	MENY GS	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	4541	459	2.28
618413	MENY Brotorvet	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	484	39	0.73
618413	MENY Brotorvet	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1722	172	3.36
618413	MENY Brotorvet	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1631	163	1.56
618413	MENY Brotorvet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	440	10	1.09
618413	MENY Brotorvet	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	825	77	1.45
618413	MENY Brotorvet	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	4198	398	5.12
618413	MENY Brotorvet	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2284	200	5.41
618413	MENY Brotorvet	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	3114	278	4.84
618413	MENY Brotorvet	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	248	27	0.34
618413	MENY Brotorvet	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	84	16	0.13
618413	MENY Brotorvet	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	5407	616	7.45
618413	MENY Brotorvet	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	4779	479	2.74
619932	EUROSPAR Rugtvedt	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	510	38	0.81
619932	EUROSPAR Rugtvedt	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1940	191	4.07
619932	EUROSPAR Rugtvedt	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1753	184	1.81
619932	EUROSPAR Rugtvedt	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	715	4	2.51
619932	EUROSPAR Rugtvedt	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	487	41	0.61
619932	EUROSPAR Rugtvedt	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2858	277	3.99
619932	EUROSPAR Rugtvedt	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2958	228	2.49
619932	EUROSPAR Rugtvedt	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	302	32	0.15
619932	EUROSPAR Rugtvedt	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	196	26	0.19
619932	EUROSPAR Rugtvedt	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	22	2	0.02
619932	EUROSPAR Rugtvedt	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	213	33	1.55
619932	EUROSPAR Rugtvedt	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	3174	223	6.26
619932	EUROSPAR Rugtvedt	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	17	3	0.03
619932	EUROSPAR Rugtvedt	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3541	410	4.98
619932	EUROSPAR Rugtvedt	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3568	345	1.6
632604	SPAR Hvaltorvet	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	329	27	0.48
632604	SPAR Hvaltorvet	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1372	133	2.6
632604	SPAR Hvaltorvet	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1081	117	1.17
632604	SPAR Hvaltorvet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	112	1	0.42
632604	SPAR Hvaltorvet	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1507	164	3.25
632604	SPAR Hvaltorvet	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	373	55	0.89
632604	SPAR Hvaltorvet	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2586	210	3.9
632604	SPAR Hvaltorvet	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1153	70	0.41
632604	SPAR Hvaltorvet	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1414	129	2.24
632604	SPAR Hvaltorvet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1616	128	2.55
632604	SPAR Hvaltorvet	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	20	4	0.04
632604	SPAR Hvaltorvet	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	2475	284	3.15
632604	SPAR Hvaltorvet	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2927	278	1.17
632844	SPAR Ulefoss	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	128	11	0.19
632844	SPAR Ulefoss	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	919	91	1.91
632844	SPAR Ulefoss	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	707	72	0.69
632844	SPAR Ulefoss	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	523	29	1.13
632844	SPAR Ulefoss	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	239	17	0.15
632844	SPAR Ulefoss	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	633	60	0.96
632844	SPAR Ulefoss	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	719	44	0.37
632844	SPAR Ulefoss	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	752	71	0.64
632844	SPAR Ulefoss	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	980	82	2.42
632844	SPAR Ulefoss	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1641	163	2.73
632844	SPAR Ulefoss	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	14	3	0.03
632844	SPAR Ulefoss	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	1549	178	2.06
632844	SPAR Ulefoss	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	1716	167	0.69
634634	Joker Melsomvik	QTRANSITT	QTRANSITT 	Volumsplitt	3	3	3	3	100	10	0.12
634634	Joker Melsomvik	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	545	57	1.1
634634	Joker Melsomvik	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	256	27	0.23
634634	Joker Melsomvik	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	478	40	0.84
634634	Joker Melsomvik	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	983	94	1.11
634634	Joker Melsomvik	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	378	41	0.7
634634	Joker Melsomvik	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	279	30	0.9
634634	Joker Melsomvik	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	452	27	0.17
634634	Joker Melsomvik	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	2	0	0
634634	Joker Melsomvik	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	578	65	0.83
634634	Joker Melsomvik	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	954	98	0.25
639807	Joker Langesund	QTRANSITT	QTRANSITT 	Volumsplitt	3	3	3	3	20	2	0.03
639807	Joker Langesund	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	338	33	0.56
639807	Joker Langesund	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	54	5	0.07
639807	Joker Langesund	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	153	14	0.11
639807	Joker Langesund	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	1926	183	2.81
639807	Joker Langesund	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	2	0	0
639807	Joker Langesund	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	160	22	0.41
639807	Joker Langesund	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	343	35	0.22
639807	Joker Langesund	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	687	66	0.22
643569	SPAR Rising	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	412	30	0.67
643569	SPAR Rising	RLFRYS	RLFRYS 	Volumsplitt	5	5	3	5	1348	144	2.9
643569	SPAR Rising	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	483	53	0.64
643569	SPAR Rising	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	814	84	0.68
643569	SPAR Rising	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	133	11	0.56
643569	SPAR Rising	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2285	208	3.89
643569	SPAR Rising	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2077	191	3.07
643569	SPAR Rising	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	3558	265	4.51
643569	SPAR Rising	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	27	3	0.03
643569	SPAR Rising	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	175	24	1.51
643569	SPAR Rising	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	18	3	0.03
643569	SPAR Rising	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	1033	142	2.55
643569	SPAR Rising	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	1643	173	1.15
643569	SPAR Rising	SLTORR	SLTORR 	Volumsplitt	5	5	3	5	2443	241	0.99
644542	Joker Tomta	QTRANSITT	QTRANSITT 	Volumsplitt	3	3	3	3	95	8	0.13
644542	Joker Tomta	RLFRYS	RLFRYS 	Volumsplitt	3	3	2	3	625	60	1.01
644542	Joker Tomta	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	96	9	0.11
644542	Joker Tomta	RLKJOL	RLKJOL 	Volumsplitt	3	3	3	3	245	23	0.18
644542	Joker Tomta	RLTORR	RLTORR 	Volumsplitt	3	3	2	3	2972	258	4.47
644542	Joker Tomta	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	3	3	3	3	1	0	0
644542	Joker Tomta	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	256	34	0.58
644542	Joker Tomta	SLKJOL	SLKJOL 	Volumsplitt	3	3	3	3	651	65	0.41
644542	Joker Tomta	SLTORR	SLTORR 	Volumsplitt	3	3	2	3	1122	112	0.29
645713	KIWI 261 Farriseidet	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	942	71	1.49
645713	KIWI 261 Farriseidet	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2606	271	5.33
645713	KIWI 261 Farriseidet	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2542	272	2.89
645713	KIWI 261 Farriseidet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	63	12	0.21
645713	KIWI 261 Farriseidet	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1564	143	2.47
645713	KIWI 261 Farriseidet	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2671	211	3.64
645713	KIWI 261 Farriseidet	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	2717	201	5.37
645713	KIWI 261 Farriseidet	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	5196	474	5.55
645713	KIWI 261 Farriseidet	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1215	146	4.09
645713	KIWI 261 Farriseidet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1325	6	4.23
645713	KIWI 261 Farriseidet	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	176	35	0.34
645713	KIWI 261 Farriseidet	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	77	0	0.15
645713	KIWI 261 Farriseidet	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	5209	602	7.71
645713	KIWI 261 Farriseidet	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3314	319	1.11
670869	Kiwi 358 Bølevegen	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	654	49	1.04
670869	Kiwi 358 Bølevegen	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1365	142	2.67
670869	Kiwi 358 Bølevegen	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1663	174	1.77
670869	Kiwi 358 Bølevegen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	68	12	0.19
670869	Kiwi 358 Bølevegen	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1974	177	2.35
670869	Kiwi 358 Bølevegen	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	998	112	2.59
670869	Kiwi 358 Bølevegen	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1282	132	1.5
670869	Kiwi 358 Bølevegen	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2644	193	3.22
670869	Kiwi 358 Bølevegen	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1813	148	3.73
670869	Kiwi 358 Bølevegen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1159	20	4.78
670869	Kiwi 358 Bølevegen	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	90	19	0.17
670869	Kiwi 358 Bølevegen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	36	0	0.07
670869	Kiwi 358 Bølevegen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3430	399	5.22
670869	Kiwi 358 Bølevegen	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2448	244	0.64
671081	Kiwi 359 Grønligata Horten	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	778	60	1.21
671081	Kiwi 359 Grønligata Horten	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1836	196	3.76
671081	Kiwi 359 Grønligata Horten	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2093	220	2.43
671081	Kiwi 359 Grønligata Horten	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1223	111	2.7
671081	Kiwi 359 Grønligata Horten	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	2306	212	3.38
671081	Kiwi 359 Grønligata Horten	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2111	168	2.2
671081	Kiwi 359 Grønligata Horten	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1207	142	4.26
671081	Kiwi 359 Grønligata Horten	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	3378	267	5.11
671081	Kiwi 359 Grønligata Horten	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1963	180	1.69
671081	Kiwi 359 Grønligata Horten	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	2	0	0
671081	Kiwi 359 Grønligata Horten	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	380	15	1.69
671081	Kiwi 359 Grønligata Horten	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	103	20	0.19
671081	Kiwi 359 Grønligata Horten	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	45	0	0.09
671081	Kiwi 359 Grønligata Horten	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	4028	462	5.72
671081	Kiwi 359 Grønligata Horten	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2769	263	0.68
674663	Kiwi 343 Tollnes	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	897	63	1.48
674663	Kiwi 343 Tollnes	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2229	230	4.53
674663	Kiwi 343 Tollnes	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2498	265	2.75
674663	Kiwi 343 Tollnes	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	7	1	0
674663	Kiwi 343 Tollnes	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	3260	297	4.63
674663	Kiwi 343 Tollnes	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3262	257	5.28
674663	Kiwi 343 Tollnes	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1483	126	2.55
674663	Kiwi 343 Tollnes	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2512	270	5.17
674663	Kiwi 343 Tollnes	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1590	102	1.02
674663	Kiwi 343 Tollnes	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1346	16	4.53
674663	Kiwi 343 Tollnes	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	116	23	0.22
674663	Kiwi 343 Tollnes	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	47	0	0.09
674663	Kiwi 343 Tollnes	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	4237	495	6.56
674663	Kiwi 343 Tollnes	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3126	309	0.82
674747	Kiwi 360 Torggata Horten	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	753	56	1.2
674747	Kiwi 360 Torggata Horten	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1891	200	3.75
674747	Kiwi 360 Torggata Horten	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1673	177	1.97
674747	Kiwi 360 Torggata Horten	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	19	3	0.04
674747	Kiwi 360 Torggata Horten	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1304	123	2.41
674747	Kiwi 360 Torggata Horten	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2702	259	3.79
674747	Kiwi 360 Torggata Horten	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	4110	345	5.76
674747	Kiwi 360 Torggata Horten	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	589	46	0.54
674747	Kiwi 360 Torggata Horten	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1631	128	2.92
674747	Kiwi 360 Torggata Horten	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	937	21	4.47
674747	Kiwi 360 Torggata Horten	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	99	20	0.18
674747	Kiwi 360 Torggata Horten	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3632	425	5.15
674747	Kiwi 360 Torggata Horten	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2615	253	0.66
674812	Kiwi 312 Ranvikskogen	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	858	69	1.31
674812	Kiwi 312 Ranvikskogen	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1827	185	3.44
674812	Kiwi 312 Ranvikskogen	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1646	171	1.77
674812	Kiwi 312 Ranvikskogen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	31	3	0.02
674812	Kiwi 312 Ranvikskogen	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1551	144	1.92
674812	Kiwi 312 Ranvikskogen	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	2775	263	3.97
674812	Kiwi 312 Ranvikskogen	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1336	113	2.21
674812	Kiwi 312 Ranvikskogen	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1755	170	3.41
674812	Kiwi 312 Ranvikskogen	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1975	132	2.96
674812	Kiwi 312 Ranvikskogen	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	546	2	1.42
674812	Kiwi 312 Ranvikskogen	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	113	23	0.22
674812	Kiwi 312 Ranvikskogen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	34	0	0.06
674812	Kiwi 312 Ranvikskogen	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3736	435	5.31
674812	Kiwi 312 Ranvikskogen	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2230	203	0.61
675470	Kiwi 350 Torstrand	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	578	43	0.92
675470	Kiwi 350 Torstrand	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	1623	173	3.17
675470	Kiwi 350 Torstrand	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	1322	136	1.45
675470	Kiwi 350 Torstrand	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	28	3	0.04
675470	Kiwi 350 Torstrand	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1660	118	1.08
675470	Kiwi 350 Torstrand	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1927	193	4.14
675470	Kiwi 350 Torstrand	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	1401	115	3.23
675470	Kiwi 350 Torstrand	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	2242	205	4.5
675470	Kiwi 350 Torstrand	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	1591	122	1.23
675470	Kiwi 350 Torstrand	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	595	13	2.61
675470	Kiwi 350 Torstrand	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	59	12	0.11
675470	Kiwi 350 Torstrand	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	2440	276	3.48
675470	Kiwi 350 Torstrand	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2419	239	0.58
675637	Kiwi 376 Kjøpmannskjær	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	966	73	1.52
675637	Kiwi 376 Kjøpmannskjær	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2379	248	4.76
675637	Kiwi 376 Kjøpmannskjær	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2466	268	2.73
675637	Kiwi 376 Kjøpmannskjær	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	38	7	0.1
675637	Kiwi 376 Kjøpmannskjær	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	1974	199	3.7
675637	Kiwi 376 Kjøpmannskjær	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	3021	322	7.27
675637	Kiwi 376 Kjøpmannskjær	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	3278	177	4.65
675637	Kiwi 376 Kjøpmannskjær	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1823	165	2.15
675637	Kiwi 376 Kjøpmannskjær	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	3156	294	2.83
675637	Kiwi 376 Kjøpmannskjær	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	6	1	0
675637	Kiwi 376 Kjøpmannskjær	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	1028	21	4.3
675637	Kiwi 376 Kjøpmannskjær	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	209	43	0.38
675637	Kiwi 376 Kjøpmannskjær	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	58	0	0.11
675637	Kiwi 376 Kjøpmannskjær	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	5776	680	8.77
675637	Kiwi 376 Kjøpmannskjær	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	3076	285	0.93
676445	Kiwi 393 Laskentunet	QTRANSITT	QTRANSITT 	Volumsplitt	5	5	4	5	804	59	1.29
676445	Kiwi 393 Laskentunet	RLFRYS	RLFRYS 	Volumsplitt	5	3	2	3	2133	220	4.29
676445	Kiwi 393 Laskentunet	RLKJOL	RLKJOL 	Volumsplitt	5	5	4	5	2104	222	2.31
676445	Kiwi 393 Laskentunet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	20	4	0.06
676445	Kiwi 393 Laskentunet	RLTORR	RLTORR RLTO1	Sone	5	5	1	1	3882	335	3.51
676445	Kiwi 393 Laskentunet	RLTORR	RLTORR RLTO2	Sone	5	5	1	1	1688	172	3.35
676445	Kiwi 393 Laskentunet	RLTORR	RLTORR RLTO3	Sone	5	5	1	1	4014	301	3.66
676445	Kiwi 393 Laskentunet	RLTORR	RLTORR RLTO4	Sone	5	5	1	1	1206	88	5.33
676445	Kiwi 393 Laskentunet	RLTORR	RLTORR RLTO5	Sone	5	5	1	1	415	58	1.81
676445	Kiwi 393 Laskentunet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	42	4	0.03
676445	Kiwi 393 Laskentunet	RLTORR	RLTORR 	Volumsplitt	5	5	2	5	606	12	2.21
676445	Kiwi 393 Laskentunet	SENTRALPAKK	SENTRALPAKK 	Volumsplitt	5	5	4	5	98	20	0.19
676445	Kiwi 393 Laskentunet	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	48	0	0.09
676445	Kiwi 393 Laskentunet	SLKJOL	SLKJOL 	Volumsplitt	5	5	4	5	3951	464	6.03
676445	Kiwi 393 Laskentunet	SLTORR	SLTORR 	Volumsplitt	5	3	2	3	2692	260	0.68
